user_id,course_id,activity_type,time_spent_min,rating,completion_status,topic,difficulty_level
467,Sci303,quiz,31,2,incomplete,Science,Advanced
305,Lang404,video,15,2,completed,Languages,Beginner
473,Math101,video,52,5,completed,Languages,Beginner
144,Prog202,article,34,3,completed,Languages,Beginner
111,Sci303,exercise,29,2,completed,Languages,Beginner
232,Sci303,video,9,2,completed,Science,Advanced
179,Lang404,article,14,3,incomplete,Programming,Beginner
72,Math101,video,36,3,completed,Languages,Beginner
210,Math101,exercise,4,1,incomplete,Math,Beginner
220,Math101,article,59,3,incomplete,Programming,Beginner
80,Sci303,video,38,5,incomplete,Science,Advanced
83,Lang404,quiz,56,1,incomplete,Languages,Intermediate
42,Sci303,video,37,2,completed,Languages,Beginner
273,Sci303,exercise,24,5,completed,Languages,Advanced
191,Prog202,quiz,17,5,incomplete,Languages,Intermediate
173,Lang404,video,13,1,completed,Math,Advanced
461,Prog202,video,20,2,completed,Languages,Intermediate
7,Math101,article,17,1,completed,Science,Advanced
155,Sci303,exercise,51,4,completed,Math,Beginner
10,Lang404,video,27,4,incomplete,Programming,Intermediate
34,Math101,video,55,1,completed,Programming,Advanced
36,Lang404,video,33,2,incomplete,Programming,Beginner
409,Sci303,exercise,21,2,completed,Languages,Beginner
6,Lang404,quiz,17,3,completed,Programming,Intermediate
408,Math101,exercise,22,5,completed,Math,Advanced
402,Prog202,article,25,1,incomplete,Math,Beginner
215,Sci303,article,3,5,completed,Programming,Advanced
134,Prog202,exercise,27,5,incomplete,Programming,Beginner
285,Sci303,video,27,4,incomplete,Math,Beginner
126,Math101,video,46,4,completed,Science,Beginner
409,Sci303,quiz,12,1,incomplete,Programming,Intermediate
439,Prog202,exercise,15,1,completed,Math,Advanced
337,Sci303,exercise,38,2,completed,Programming,Intermediate
174,Math101,video,20,1,completed,Math,Intermediate
152,Sci303,article,22,2,completed,Languages,Intermediate
331,Prog202,article,2,2,completed,Programming,Intermediate
26,Math101,quiz,4,1,completed,Programming,Intermediate
383,Prog202,quiz,45,2,incomplete,Science,Beginner
115,Sci303,article,13,5,completed,Science,Beginner
382,Lang404,exercise,55,2,completed,Science,Beginner
482,Prog202,quiz,32,5,completed,Science,Intermediate
284,Sci303,video,59,5,completed,Programming,Beginner
387,Lang404,exercise,22,5,completed,Programming,Beginner
75,Lang404,video,25,3,completed,Science,Beginner
166,Math101,quiz,27,3,incomplete,Science,Intermediate
189,Lang404,article,55,2,completed,Programming,Advanced
78,Prog202,quiz,17,1,completed,Languages,Advanced
435,Prog202,article,6,2,completed,Math,Beginner
90,Lang404,exercise,43,3,completed,Science,Intermediate
176,Sci303,quiz,51,4,incomplete,Math,Advanced
21,Prog202,quiz,16,4,incomplete,Languages,Beginner
54,Prog202,quiz,8,2,incomplete,Languages,Intermediate
184,Math101,exercise,33,3,completed,Languages,Advanced
359,Sci303,video,10,5,completed,Programming,Advanced
222,Lang404,video,34,3,completed,Math,Intermediate
315,Sci303,article,19,2,completed,Languages,Advanced
328,Math101,quiz,14,3,completed,Science,Beginner
179,Math101,video,3,4,completed,Languages,Beginner
276,Sci303,exercise,55,5,completed,Science,Intermediate
112,Math101,quiz,56,2,completed,Science,Intermediate
224,Math101,article,41,2,completed,Languages,Beginner
214,Math101,video,23,1,incomplete,Science,Intermediate
59,Sci303,exercise,40,5,completed,Science,Advanced
327,Math101,exercise,11,2,completed,Programming,Advanced
393,Lang404,article,47,3,completed,Math,Advanced
109,Lang404,video,6,3,completed,Programming,Advanced
385,Prog202,quiz,34,3,completed,Programming,Intermediate
157,Lang404,exercise,1,3,completed,Programming,Advanced
191,Prog202,article,35,2,completed,Math,Intermediate
200,Sci303,exercise,25,4,completed,Math,Beginner
312,Math101,exercise,29,5,completed,Languages,Advanced
196,Lang404,video,23,3,incomplete,Programming,Intermediate
35,Prog202,video,18,2,completed,Math,Beginner
379,Sci303,quiz,14,2,completed,Languages,Advanced
387,Prog202,exercise,17,3,completed,Programming,Advanced
246,Math101,article,2,1,completed,Programming,Advanced
237,Lang404,exercise,31,2,completed,Science,Intermediate
104,Sci303,article,19,5,completed,Math,Intermediate
7,Prog202,exercise,32,5,incomplete,Science,Beginner
283,Sci303,article,54,1,completed,Programming,Advanced
1,Prog202,exercise,28,2,completed,Programming,Beginner
219,Prog202,exercise,41,1,completed,Programming,Intermediate
464,Math101,quiz,8,2,completed,Languages,Advanced
230,Math101,video,42,2,incomplete,Science,Beginner
455,Prog202,video,41,1,completed,Science,Advanced
172,Lang404,article,59,4,completed,Programming,Intermediate
87,Sci303,exercise,59,3,incomplete,Science,Beginner
41,Sci303,exercise,40,3,incomplete,Programming,Advanced
123,Math101,video,39,3,completed,Programming,Advanced
331,Lang404,article,22,1,completed,Science,Advanced
298,Prog202,quiz,24,2,incomplete,Math,Beginner
373,Math101,quiz,38,2,incomplete,Programming,Intermediate
417,Prog202,quiz,2,5,completed,Programming,Intermediate
178,Prog202,exercise,41,2,completed,Science,Beginner
63,Math101,article,41,4,completed,Science,Advanced
484,Lang404,video,19,3,completed,Science,Beginner
165,Sci303,exercise,41,4,completed,Programming,Beginner
489,Math101,exercise,2,3,completed,Math,Intermediate
187,Lang404,quiz,28,1,completed,Math,Beginner
383,Prog202,article,32,4,completed,Math,Advanced
209,Math101,article,19,2,completed,Programming,Intermediate
227,Sci303,quiz,16,3,completed,Science,Intermediate
432,Sci303,quiz,30,5,incomplete,Math,Advanced
389,Prog202,quiz,22,4,incomplete,Math,Beginner
48,Math101,exercise,14,1,incomplete,Math,Intermediate
224,Sci303,exercise,52,5,completed,Programming,Beginner
3,Math101,exercise,56,1,completed,Science,Advanced
372,Sci303,video,1,3,incomplete,Languages,Intermediate
175,Prog202,video,45,4,incomplete,Science,Advanced
446,Prog202,article,54,1,incomplete,Science,Intermediate
99,Math101,quiz,2,5,completed,Science,Advanced
116,Lang404,quiz,22,5,completed,Math,Beginner
270,Lang404,exercise,46,2,incomplete,Science,Advanced
447,Prog202,video,33,1,incomplete,Math,Advanced
368,Sci303,quiz,15,4,incomplete,Programming,Advanced
253,Lang404,article,50,4,completed,Languages,Advanced
317,Prog202,quiz,41,2,completed,Programming,Advanced
415,Sci303,exercise,22,5,completed,Programming,Beginner
95,Sci303,exercise,40,1,incomplete,Languages,Beginner
273,Lang404,video,39,5,incomplete,Science,Intermediate
380,Prog202,article,41,1,completed,Science,Advanced
24,Sci303,article,41,1,completed,Math,Beginner
116,Sci303,quiz,11,1,completed,Science,Advanced
151,Math101,article,4,5,completed,Languages,Advanced
338,Math101,quiz,7,5,completed,Programming,Intermediate
50,Lang404,quiz,21,5,incomplete,Science,Advanced
206,Math101,video,7,3,incomplete,Math,Beginner
498,Prog202,article,4,5,completed,Programming,Intermediate
335,Lang404,exercise,12,2,completed,Programming,Intermediate
79,Lang404,quiz,58,3,completed,Math,Intermediate
70,Math101,quiz,27,1,completed,Programming,Advanced
27,Sci303,quiz,59,4,incomplete,Math,Intermediate
271,Prog202,article,17,3,incomplete,Math,Beginner
50,Prog202,article,20,3,completed,Languages,Beginner
292,Prog202,article,31,1,completed,Languages,Intermediate
247,Lang404,quiz,26,5,completed,Science,Intermediate
264,Prog202,exercise,31,5,completed,Languages,Intermediate
79,Sci303,exercise,35,3,completed,Programming,Advanced
387,Sci303,article,9,5,completed,Science,Intermediate
190,Math101,exercise,5,3,incomplete,Science,Intermediate
47,Prog202,quiz,52,4,completed,Math,Advanced
461,Lang404,article,48,4,incomplete,Languages,Intermediate
361,Math101,article,8,1,completed,Math,Intermediate
354,Sci303,quiz,21,2,incomplete,Science,Beginner
472,Prog202,article,16,2,incomplete,Math,Beginner
488,Sci303,quiz,51,5,completed,Programming,Beginner
352,Math101,article,16,2,completed,Programming,Advanced
189,Sci303,exercise,18,4,incomplete,Science,Beginner
416,Prog202,article,47,1,completed,Programming,Beginner
256,Prog202,article,56,4,completed,Languages,Intermediate
222,Math101,article,28,3,incomplete,Science,Advanced
372,Prog202,video,18,5,completed,Languages,Intermediate
241,Sci303,exercise,14,5,completed,Programming,Intermediate
269,Sci303,quiz,56,2,completed,Math,Advanced
1,Lang404,video,48,3,completed,Languages,Advanced
34,Lang404,exercise,37,2,completed,Languages,Intermediate
446,Lang404,article,40,2,completed,Programming,Intermediate
79,Sci303,article,16,2,incomplete,Languages,Intermediate
236,Sci303,quiz,21,3,completed,Languages,Advanced
334,Math101,quiz,1,2,completed,Math,Intermediate
377,Lang404,exercise,11,5,completed,Science,Intermediate
349,Sci303,exercise,11,2,incomplete,Programming,Beginner
98,Math101,quiz,2,3,completed,Math,Beginner
82,Sci303,exercise,32,3,incomplete,Math,Beginner
455,Math101,quiz,54,4,completed,Science,Beginner
477,Lang404,article,19,2,completed,Science,Beginner
415,Lang404,quiz,56,3,completed,Programming,Intermediate
192,Lang404,video,5,2,completed,Programming,Intermediate
253,Sci303,quiz,3,1,completed,Programming,Advanced
409,Sci303,quiz,28,5,incomplete,Math,Advanced
38,Math101,video,26,5,incomplete,Languages,Advanced
14,Prog202,video,23,2,completed,Science,Intermediate
392,Prog202,video,30,5,completed,Programming,Beginner
347,Lang404,video,8,5,incomplete,Programming,Intermediate
310,Prog202,quiz,36,1,completed,Math,Intermediate
386,Lang404,exercise,29,5,completed,Programming,Advanced
209,Math101,video,13,5,completed,Math,Advanced
357,Prog202,article,59,3,completed,Languages,Advanced
462,Prog202,quiz,25,5,completed,Math,Advanced
89,Lang404,exercise,22,2,completed,Science,Intermediate
56,Math101,article,46,5,completed,Math,Advanced
94,Prog202,quiz,33,2,incomplete,Languages,Beginner
93,Prog202,quiz,37,5,completed,Languages,Intermediate
340,Prog202,article,53,2,completed,Science,Beginner
85,Math101,video,7,5,completed,Math,Intermediate
445,Math101,video,23,2,incomplete,Science,Intermediate
245,Prog202,article,6,5,completed,Languages,Advanced
22,Lang404,exercise,15,1,completed,Math,Beginner
291,Lang404,video,15,3,completed,Programming,Intermediate
485,Prog202,quiz,40,3,completed,Languages,Beginner
272,Math101,quiz,34,3,completed,Languages,Intermediate
306,Prog202,exercise,14,3,completed,Science,Intermediate
122,Math101,quiz,29,1,completed,Languages,Intermediate
128,Prog202,video,16,1,incomplete,Science,Beginner
113,Math101,exercise,29,5,completed,Math,Intermediate
427,Sci303,video,23,1,incomplete,Programming,Beginner
273,Lang404,exercise,10,3,completed,Programming,Beginner
336,Sci303,article,47,4,completed,Science,Advanced
442,Lang404,quiz,55,5,incomplete,Programming,Beginner
130,Math101,exercise,4,2,incomplete,Programming,Intermediate
132,Sci303,article,12,3,completed,Languages,Intermediate
85,Lang404,video,42,3,completed,Languages,Intermediate
423,Prog202,article,34,3,incomplete,Math,Intermediate
482,Math101,video,4,1,completed,Languages,Beginner
350,Math101,exercise,20,2,completed,Languages,Advanced
390,Prog202,exercise,28,5,completed,Languages,Beginner
81,Prog202,quiz,28,3,completed,Languages,Intermediate
487,Lang404,quiz,6,2,completed,Programming,Beginner
473,Math101,exercise,14,4,incomplete,Programming,Advanced
325,Lang404,video,55,1,completed,Programming,Advanced
69,Prog202,video,35,3,incomplete,Languages,Advanced
148,Math101,exercise,47,2,completed,Programming,Advanced
448,Prog202,video,58,2,completed,Math,Advanced
16,Lang404,exercise,1,3,completed,Math,Beginner
307,Lang404,quiz,19,2,incomplete,Languages,Advanced
105,Lang404,video,57,2,completed,Programming,Advanced
165,Math101,quiz,1,5,completed,Math,Intermediate
488,Prog202,article,13,1,incomplete,Science,Advanced
201,Prog202,quiz,8,5,incomplete,Languages,Beginner
197,Lang404,article,18,1,completed,Math,Intermediate
426,Lang404,quiz,54,1,incomplete,Math,Beginner
185,Lang404,quiz,35,5,incomplete,Math,Intermediate
322,Lang404,video,23,3,completed,Science,Advanced
265,Sci303,quiz,50,2,completed,Science,Beginner
363,Sci303,exercise,52,4,completed,Science,Intermediate
100,Sci303,video,26,5,completed,Math,Beginner
342,Lang404,video,41,5,incomplete,Science,Intermediate
320,Lang404,video,38,3,completed,Languages,Advanced
214,Prog202,quiz,20,2,incomplete,Science,Beginner
278,Math101,video,2,5,incomplete,Languages,Beginner
162,Prog202,article,26,4,completed,Math,Beginner
439,Sci303,article,57,2,incomplete,Programming,Advanced
157,Prog202,quiz,36,5,incomplete,Languages,Advanced
422,Lang404,video,25,5,completed,Languages,Intermediate
251,Sci303,exercise,30,1,incomplete,Languages,Beginner
366,Sci303,exercise,18,1,incomplete,Math,Intermediate
97,Math101,article,7,5,completed,Languages,Intermediate
18,Math101,quiz,27,3,incomplete,Math,Advanced
327,Sci303,quiz,11,1,completed,Languages,Beginner
449,Sci303,quiz,37,5,completed,Math,Advanced
383,Prog202,quiz,8,2,incomplete,Programming,Beginner
97,Sci303,quiz,11,4,incomplete,Math,Intermediate
1,Lang404,video,24,1,incomplete,Math,Advanced
216,Prog202,video,30,5,completed,Programming,Advanced
132,Lang404,video,30,1,completed,Math,Beginner
260,Lang404,exercise,52,2,completed,Math,Intermediate
125,Lang404,video,52,3,completed,Languages,Advanced
82,Sci303,quiz,15,5,completed,Math,Intermediate
283,Math101,quiz,56,2,incomplete,Languages,Advanced
171,Math101,exercise,35,4,completed,Programming,Advanced
59,Lang404,exercise,39,5,completed,Math,Advanced
32,Sci303,article,24,4,completed,Programming,Intermediate
161,Prog202,exercise,8,3,completed,Programming,Intermediate
284,Lang404,article,43,5,completed,Science,Intermediate
106,Prog202,video,42,5,completed,Math,Intermediate
105,Prog202,quiz,20,2,completed,Math,Intermediate
439,Sci303,article,41,1,completed,Languages,Intermediate
228,Sci303,article,47,5,completed,Languages,Intermediate
188,Math101,article,26,3,completed,Science,Beginner
70,Math101,exercise,52,5,completed,Science,Intermediate
318,Sci303,exercise,24,5,completed,Math,Intermediate
464,Lang404,exercise,22,5,incomplete,Math,Beginner
290,Math101,article,5,5,completed,Science,Beginner
87,Prog202,video,15,3,incomplete,Math,Intermediate
370,Lang404,quiz,36,2,incomplete,Math,Intermediate
362,Prog202,exercise,37,1,completed,Math,Intermediate
472,Sci303,video,29,3,completed,Science,Beginner
56,Prog202,exercise,15,3,incomplete,Science,Advanced
113,Lang404,exercise,27,4,completed,Programming,Advanced
13,Sci303,article,49,1,completed,Languages,Advanced
440,Lang404,article,55,2,completed,Programming,Advanced
18,Prog202,exercise,8,2,completed,Math,Advanced
182,Lang404,quiz,57,4,incomplete,Math,Intermediate
461,Sci303,exercise,29,4,incomplete,Programming,Advanced
113,Prog202,quiz,19,3,completed,Programming,Intermediate
229,Prog202,video,31,2,completed,Programming,Beginner
171,Math101,exercise,9,2,completed,Math,Beginner
295,Math101,quiz,10,2,incomplete,Math,Advanced
189,Lang404,video,37,3,completed,Programming,Beginner
426,Math101,video,10,2,incomplete,Science,Intermediate
465,Math101,article,54,5,completed,Languages,Advanced
79,Math101,video,33,4,incomplete,Languages,Advanced
146,Math101,article,25,4,completed,Programming,Intermediate
407,Sci303,video,57,4,incomplete,Science,Intermediate
182,Sci303,video,54,4,completed,Languages,Intermediate
499,Math101,quiz,56,5,incomplete,Science,Advanced
286,Lang404,quiz,4,1,completed,Languages,Beginner
250,Sci303,article,53,2,completed,Languages,Beginner
354,Math101,exercise,5,4,completed,Math,Beginner
314,Sci303,quiz,23,2,completed,Science,Beginner
196,Prog202,video,39,2,completed,Languages,Advanced
323,Sci303,article,55,5,completed,Science,Intermediate
71,Sci303,article,5,2,completed,Programming,Beginner
248,Lang404,article,52,4,completed,Programming,Advanced
146,Sci303,video,8,2,completed,Science,Advanced
106,Lang404,quiz,17,5,completed,Languages,Beginner
263,Prog202,exercise,1,4,completed,Programming,Intermediate
296,Math101,article,54,5,completed,Programming,Intermediate
70,Lang404,video,50,3,completed,Languages,Advanced
470,Sci303,quiz,12,1,completed,Programming,Intermediate
193,Sci303,quiz,35,2,incomplete,Programming,Advanced
68,Lang404,exercise,52,2,completed,Languages,Intermediate
494,Prog202,article,14,2,completed,Science,Beginner
305,Math101,video,48,3,completed,Science,Intermediate
52,Sci303,quiz,18,1,incomplete,Languages,Beginner
370,Prog202,video,10,5,completed,Languages,Beginner
363,Math101,quiz,55,3,incomplete,Science,Advanced
285,Math101,article,15,3,completed,Languages,Beginner
405,Sci303,article,42,4,completed,Science,Advanced
474,Lang404,exercise,33,3,completed,Science,Beginner
334,Sci303,quiz,19,3,completed,Math,Beginner
9,Sci303,video,34,2,completed,Programming,Beginner
251,Sci303,quiz,45,4,completed,Languages,Intermediate
431,Prog202,video,25,5,incomplete,Math,Intermediate
332,Lang404,exercise,16,1,completed,Science,Beginner
298,Prog202,quiz,8,5,completed,Languages,Advanced
435,Sci303,article,35,4,incomplete,Programming,Beginner
184,Lang404,video,21,2,incomplete,Science,Advanced
179,Math101,article,19,1,completed,Math,Beginner
